atubang,MDFR
,
,
ipamahaw,VB
sasawsaw,VB
tsokolate,NN
,
kadalanan,VB
nan-ngangaturog,VB
titarabok,VB
inukoy,VB
pakakakita,VB
tumubo,VB
Capiz,NN
pagtan-aw,VB
tinatago,VB
mahangin-hangin,MDFR
,
ginduduyog,VB
tikaruba,VB
atup,NN
tikarumpag,VB
andanas,MDFR
baraligyaan,VB
pasagdan,VB
madunot,MDFR
paukyan,VB
pinarte-parte,VB
tinapuran,MDFR
pagsiplat,VB
nag-aalog,VB
bomba,NN
tinabok,VB
dalaganon,VB
metro,MDFR
aragian,NN
nakasanayan,VB
masina,MDFR
Dong,NN
sige,CLTC
maniningba,VB
mapasyada,VB
Mall,NN
Jollibe,NN
gutiay,MDFR
selebrasyon,NN
iginbilin,VB
ginikanan,VB
nagdagkot,VB
naglalaray,VB
manogbanog,NN
tipa-uli,VB
regalohan,VB
,
,
ginhihinimo,VB
igpapalupad,VB
langaw,NN
pagtinawaan,VB
kamamulay,VB
young,FW
usa,NMBR
nagtitinawa,VB
nagpapara,VB
dyip,NN
panguli,VB
magpakabuhi,VB
kamanokan,NN
napa-usa,VB
ginsasarusaruan,VB
iro-irognom,VB
pagkaranta,VB
karaoke,NN
nagtitikaharani,VB
balyuan,VB
ginsablay,VB
pagkahimo,VB
ginamit,VB
pagkoral,VB
taramnan,MDFR
lote,NN
nag-aataman,NN
tanom,NN
iginbabaligya,VB
kaharani,MDFR
nakakakurukwartahay,VB
halin,VB
idaran,MDFR
garastohan,MDFR
,
nagnginginurutob,MDFR
nakakabulig-buligay,VB
dinamo,MDFR
panmukad,MDFR
sunflowers,NN
igintanom,VB
koral,NN
gintanom,VB
bokasyonal,NN
nadudungog,MDFR
nauurit,MDFR
gintatanom,VB
nim,DT
dugangan,VB
masurong,MDFR
pagkinaragi,VB
taranuman,MDFR
pamukad,MDFR
gwagwardiya,VB
,
napasaringsing,VB
nahiyom,VB
disenyohan,VB
sunflower,FW
smiley,FW
gunting,NN
himuon,VB
pirde,MDFR
hulagtob,MDFR
tarong,NN
,
paghiyom,VB
higlaba,MDFR
panhunahunaon,VB
ginhatak,VB
ginpapangita,VB
mapapalupad,VB
nagdayaw,VB
postura,MDFR
nadugangan,VB
ginpalupad,VB
bakante,MDFR
basketbolan,MDFR
subdibisyon,NN
,
popoy,NN
kinagat,VB
linupad,VB
madig-on,MDFR
humataas,VB
masirumsirom,MDFR
nagtitikahuman,VB
karisyohan,VB
nag-iirignom,VB
nangamin,VB
kasaro,MDFR
panihapon,VB
kaapoyan,NN
ibaradlis,NN
nahinunumdom,VB
nagkasaro-saro,VB
,
Magda,NN
sori,NN
ginsisante,VB
masusudlan,VB
gindugangan,VB
nahi-ara,VB
manhunahuna,VB
napupugngan,VB
ginbabati,VB
pagtalikod,VB
sinupo,MDFR
manmaralit,MDFR
hiyom,VB
namusurot,MDFR
pagkit-on,VB
magkaiba,VB
pahinumdumon,VB
magpapalista,VB
iskwelahan,NN
pagkabuwas,VB
nagsaro,VB
high,FW
school,NN
nangangaturog,VB
kaguol,VB
,
nasangpit,VB
,
,
huringay,VB
tinalikod,VB
hinsabtan,VB
,
pinahuway,VB
hinbati-an,VB
naghinayhinay,VB
,
ulunan,NN
huringay,VB
makakagi-os,VB
ngangarat,VB
magmata,VB
nakakakiwa,VB
pakahibaro,VB
binunok,MDFR
nakalakat,VB
trabahuan,MDFR
,
nagpipinanlaba,VB
igbumba,VB
pag-alog,VB
ikakarigo,VB
nasisina,VB
nabantayan,VB
reaksyon,MDFR
nasukob,MDFR
iginbibilin,VB
kamanghuran,VB
paki-ana,VB
paghaw-as,VB
nanlaya,VB
atake,VB
nagtatago-tago,VB
naduyog,VB
iya,PNN
hinbaruan,VB
hikalimtan,VB
pag-ukay,VB
pamurubuot,MDFR
sisiguruon,VB
makarag,VB
nabibilin,VB
mamalahimuon,VB
magpapa-apekto,VB
nagpinanlimpyo,VB
limpyohan,VB
presensya,MDFR
lapis,NN
ginsurat,VB
naadman,VB
gintiniklop,VB
iginhigot,VB
papaluparon,VB
hangyop,VB
mauutod,VB
gintitinawag,VB
magmulay,VB
nagpipinanahi,VB
tinangdo,VB
,
kumarida,VB
mahangin-hangin,VB
napalupad,VB
tinurosan,VB
kontento,MDFR
gingaod,VB
poste,NN
nakigmulay,VB
linabay,VB
lupadlupad,VB
pagtinawag,VB
ginsigngan,VB
magbantay,VB
abot,VB
ginbinusaan,VB
katurog,VB
,
masabot,VB
paghigot,VB
makabuhi,VB
paghihigtan,VB
nalangot,VB
kapugngi,VB
ngurutob,MDFR
hihigtan,VB
kadena,NN
ginkwentas,VB
hinapa,VB
bentilador,NN
espiho,NN
li-og,NN
maaabat,MDFR
igkadena,VB
nagproyba,MDFR
,
nangingispeho,MDFR
gindali-dali,VB
pugngan,VB
kahulog,VB
pagtamod,VB
ginkab-it,VB
,
matugnaw,VB
,VB
nagtikahinay,MDFR
nagtitipauli,VB
,
utod,MDFR
bilngon,VB
hinkit-an,VB
,
nagdadakop,VB
naglilinanat,VB
sumatan,VB
nakalupad,VB
kinukugos,VB
nakalit,VB
kinulba,MDFR
MDFR,
